ID,Class Name,BlockState Properties,BlockState Class Name
enderio:block_fluid_energetic_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_energetic_silver,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_fire_water,crazypants.enderio.base.fluid.BlockFluidEio$FireWater,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_glowstone,crazypants.enderio.integration.tic.fluids.MoltenGlowstone,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_hootch,crazypants.enderio.base.fluid.BlockFluidEio$Hootch,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_liquid_sunshine,crazypants.enderio.base.fluid.BlockFluidEio$LiquidSunshine,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_melodic_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_nutrient_distillation,crazypants.enderio.base.fluid.BlockFluidEio$NutrientDistillation,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_pulsating_iron,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_redstone,crazypants.enderio.integration.tic.fluids.MoltenRedstone,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_redstone_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_rocket_fuel,crazypants.enderio.base.fluid.BlockFluidEio$RocketFuel,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_soularium,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_stellar_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_vapor_of_levity,crazypants.enderio.base.fluid.BlockFluidEio$VaporOfLevity,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_vibrant_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_fluid_vivid_alloy,crazypants.enderio.integration.tic.fluids.MoltenMetal,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
enderio:block_franken_zombie_generator,crazypants.enderio.machines.machine.generator.zombie.BlockZombieGenerator$BlockFrankNZombieGenerator,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_fused_glass,crazypants.enderio.base.material.glass.BlockFusedQuartz,"[PropertyEnum{name=color, clazz=class net.minecraft.item.EnumDyeColor, values=[white, orange, magenta, lightBlue, yellow, lime, pink, gray, silver, cyan, purple, blue, brown, green, red, black]}, PropertyEnum{name=kind, clazz=class crazypants.enderio.base.material.glass.FusedQuartzType, values=[FUSED_QUARTZ, FUSED_GLASS, ENLIGHTENED_FUSED_QUARTZ, ENLIGHTENED_FUSED_GLASS, DARK_FUSED_QUARTZ, DARK_FUSED_GLASS]}, PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumMergingBlockRenderMode, values=[DEFAULTS, AUTO, sides, north_west_up, north_east_up, south_east_up, south_west_up, north_west_down, north_east_down, south_east_down, south_west_down, north_west, north_east, south_east, south_west, north_up, east_up, west_up, south_up, north_down, east_down, west_down, south_down]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_fused_quartz,crazypants.enderio.base.material.glass.BlockFusedQuartz,"[PropertyEnum{name=color, clazz=class net.minecraft.item.EnumDyeColor, values=[white, orange, magenta, lightBlue, yellow, lime, pink, gray, silver, cyan, purple, blue, brown, green, red, black]}, PropertyEnum{name=kind, clazz=class crazypants.enderio.base.material.glass.FusedQuartzType, values=[FUSED_QUARTZ, FUSED_GLASS, ENLIGHTENED_FUSED_QUARTZ, ENLIGHTENED_FUSED_GLASS, DARK_FUSED_QUARTZ, DARK_FUSED_GLASS]}, PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumMergingBlockRenderMode, values=[DEFAULTS, AUTO, sides, north_west_up, north_east_up, south_east_up, south_west_up, north_west_down, north_east_down, south_east_down, south_west_down, north_west, north_east, south_east, south_west, north_up, east_up, west_up, south_up, north_down, east_down, west_down, south_down]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_gauge,crazypants.enderio.powertools.machine.gauge.BlockGauge,[],net.minecraft.block.state.BlockStateContainer
enderio:block_holy_fog,crazypants.enderio.base.block.holy.BlockHolyFog,"[PropertyInteger{name=amount, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_impulse_hopper,crazypants.enderio.machines.machine.ihopper.BlockImpulseHopper,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_industrial_insulation,crazypants.enderio.base.block.insulation.BlockIndustrialInsulation,[],net.minecraft.block.state.BlockStateContainer
enderio:block_infinity,crazypants.enderio.base.block.infinity.BlockInfinity,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_infinity_fog,crazypants.enderio.base.block.infinity.BlockInfinityFog,"[PropertyInteger{name=age, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7]}, PropertyBool{name=harmless, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_inhibitor_obelisk,crazypants.enderio.machines.machine.obelisk.inhibitor.BlockInhibitorObelisk,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_killer_joe,crazypants.enderio.machines.machine.killera.BlockKillerJoe,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_lava_generator,crazypants.enderio.machines.machine.generator.lava.BlockLavaGenerator,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_light_node,crazypants.enderio.machines.machine.light.BlockLightNode,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_machine_base,crazypants.enderio.base.render.dummy.BlockMachineBase,"[PropertyEnum{name=sub, clazz=class crazypants.enderio.base.render.property.EnumRenderPart, values=[DEFAULTS, BODY, BODY_SOUTH, BODY_WEST, BODY_EAST, SOUL, SOUL_SOUTH, SOUL_WEST, SOUL_EAST, PAINT_OVERLAY, SOUL_FRAME, SOUL_FRAME_SOUTH, SOUL_FRAME_WEST, SOUL_FRAME_EAST, SIMPLE_BODY, SIMPLE_BODY_SOUTH, SIMPLE_BODY_WEST, SIMPLE_BODY_EAST, ENHANCED_BODY, ENHANCED_BODY_SOUTH, ENHANCED_BODY_WEST, ENHANCED_BODY_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_machine_io,crazypants.enderio.base.render.dummy.BlockMachineIO,"[PropertyIO{name=iomode, clazz=class crazypants.enderio.base.render.property.IOMode, values=[down_none, down_disabled, down_disablednocenter, down_disabledsides, down_pull, down_pullsides, down_pulltopbottom, down_push, down_pushpull, down_pushpullsides, down_pushpulltopbottom, down_pushsides, down_pushtopbottom, down_selectedface, down_transcieverdisabled, down_transcieverpull, down_transcieverpush, down_transcieverpushpull, down_capacitorbank, down_capacitorbankinput, down_capacitorbanklocked, down_capacitorbankoutput, down_capacitorbankinputsmall, down_capacitorbanklockedsmall, down_capacitorbankoutputsmall, down_reservoir, up_none, up_disabled, up_disablednocenter, up_disabledsides, up_pull, up_pullsides, up_pulltopbottom, up_push, up_pushpull, up_pushpullsides, up_pushpulltopbottom, up_pushsides, up_pushtopbottom, up_selectedface, up_transcieverdisabled, up_transcieverpull, up_transcieverpush, up_transcieverpushpull, up_capacitorbank, up_capacitorbankinput, up_capacitorbanklocked, up_capacitorbankoutput, up_capacitorbankinputsmall, up_capacitorbanklockedsmall, up_capacitorbankoutputsmall, up_reservoir, north_none, north_disabled, north_disablednocenter, north_disabledsides, north_pull, north_pullsides, north_pulltopbottom, north_push, north_pushpull, north_pushpullsides, north_pushpulltopbottom, north_pushsides, north_pushtopbottom, north_selectedface, north_transcieverdisabled, north_transcieverpull, north_transcieverpush, north_transcieverpushpull, north_capacitorbank, north_capacitorbankinput, north_capacitorbanklocked, north_capacitorbankoutput, north_capacitorbankinputsmall, north_capacitorbanklockedsmall, north_capacitorbankoutputsmall, north_reservoir, south_none, south_disabled, south_disablednocenter, south_disabledsides, south_pull, south_pullsides, south_pulltopbottom, south_push, south_pushpull, south_pushpullsides, south_pushpulltopbottom, south_pushsides, south_pushtopbottom, south_selectedface, south_transcieverdisabled, south_transcieverpull, south_transcieverpush, south_transcieverpushpull, south_capacitorbank, south_capacitorbankinput, south_capacitorbanklocked, south_capacitorbankoutput, south_capacitorbankinputsmall, south_capacitorbanklockedsmall, south_capacitorbankoutputsmall, south_reservoir, west_none, west_disabled, west_disablednocenter, west_disabledsides, west_pull, west_pullsides, west_pulltopbottom, west_push, west_pushpull, west_pushpullsides, west_pushpulltopbottom, west_pushsides, west_pushtopbottom, west_selectedface, west_transcieverdisabled, west_transcieverpull, west_transcieverpush, west_transcieverpushpull, west_capacitorbank, west_capacitorbankinput, west_capacitorbanklocked, west_capacitorbankoutput, west_capacitorbankinputsmall, west_capacitorbanklockedsmall, west_capacitorbankoutputsmall, west_reservoir, east_none, east_disabled, east_disablednocenter, east_disabledsides, east_pull, east_pullsides, east_pulltopbottom, east_push, east_pushpull, east_pushpullsides, east_pushpulltopbottom, east_pushsides, east_pushtopbottom, east_selectedface, east_transcieverdisabled, east_transcieverpull, east_transcieverpush, east_transcieverpushpull, east_capacitorbank, east_capacitorbankinput, east_capacitorbanklocked, east_capacitorbankoutput, east_capacitorbankinputsmall, east_capacitorbanklockedsmall, east_capacitorbankoutputsmall, east_reservoir]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_niard,crazypants.enderio.machines.machine.niard.BlockNiard,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumRenderMode, values=[DEFAULTS, AUTO, FRONT, FRONT_SOUTH, FRONT_WEST, FRONT_EAST, FRONT_ON, FRONT_ON_SOUTH, FRONT_ON_WEST, FRONT_ON_EAST]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_normal_wireless_charger,crazypants.enderio.machines.machine.wireless.BlockNormalWirelessCharger,[],net.minecraft.block.state.BlockStateContainer
enderio:block_omni_reservoir,crazypants.enderio.machines.machine.reservoir.BlockReservoirBase$BlockOmniReservoir,"[PropertyEnum{name=render, clazz=class crazypants.enderio.base.render.property.EnumMergingBlockRenderMode, values=[DEFAULTS, AUTO, sides, north_west_up, north_east_up, south_east_up, south_west_up, north_west_down, north_east_down, south_east_down, south_west_down, north_west, north_east, south_east, south_west, north_up, east_up, west_up, south_up, north_down, east_down, west_down, south_down]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_carpet,crazypants.enderio.base.block.painted.BlockPaintedCarpet,"[PropertyEnum{name=color, clazz=class net.minecraft.item.EnumDyeColor, values=[white, orange, magenta, lightBlue, yellow, lime, pink, gray, silver, cyan, purple, blue, brown, green, red, black]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_dark_steel_door,crazypants.enderio.base.block.painted.BlockPaintedDoor,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockDoor$EnumDoorHalf, values=[upper, lower]}, PropertyEnum{name=hinge, clazz=class net.minecraft.block.BlockDoor$EnumHingePosition, values=[left, right]}, PropertyBool{name=open, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_dark_steel_trapdoor,crazypants.enderio.base.block.painted.BlockPaintedTrapDoor,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockTrapDoor$DoorHalf, values=[top, bottom]}, PropertyBool{name=open, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_double_slab,crazypants.enderio.base.block.painted.BlockPaintedSlab$BlockPaintedDoubleSlab,[],net.minecraft.block.state.BlockStateContainer
enderio:block_painted_fence,crazypants.enderio.base.block.painted.BlockPaintedFence,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_fence_gate,crazypants.enderio.base.block.painted.BlockPaintedFenceGate,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyBool{name=in_wall, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=open, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_fused_quartz,crazypants.enderio.base.material.glass.BlockPaintedFusedQuartz,"[PropertyEnum{name=kind, clazz=class crazypants.enderio.base.material.glass.FusedQuartzType, values=[FUSED_QUARTZ, FUSED_GLASS, ENLIGHTENED_FUSED_QUARTZ, ENLIGHTENED_FUSED_GLASS, DARK_FUSED_QUARTZ, DARK_FUSED_GLASS]}]",net.minecraft.block.state.BlockStateContainer
enderio:block_painted_glowstone,crazypants.enderio.base.block.painted.BlockPaintedGlowstone$BlockPaintedGlowstoneNonSolid,[],net.minecraft.block.state.BlockStateContainer
enderio:block_painted_glowstone_solid,crazypants.enderio.base.block.painted.BlockPaintedGlowstone$BlockPaintedGlowstoneSolid,[],net.minecraft.block.state.BlockStateContainer
enderio:block_painted_iron_door,crazypants.enderio.base.block.painted.BlockPaintedDoor,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockDoor$EnumDoorHalf, values=[upper, lower]}, PropertyEnum{name=hinge, clazz=class net.minecraft.block.BlockDoor$EnumHingePosition, values=[left, right]}, PropertyBool{name=open, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
