ID,Unlocalized Name,Display Name,Still Texture,Flowing Texture,Overlay Texture,Fill Sound,Empty Sound,Luminosity,Density,Temperature,Viscosity,Is Gaseous,Rarity,Block,Color,Is Lighter than Air,Can be Placed in World
nuclearcraft:plutonium_241_fluoride,fluid.plutonium_241_fluoride,Molten Plutonium-241 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF989789,-,-
nuclearcraft:plutonium_241_fluoride_flibe,fluid.plutonium_241_fluoride_flibe,Molten FLiBe Salt Solution of Plutonium-241 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA3A69C,-,-
nuclearcraft:plutonium_242,fluid.plutonium_242,Molten Plutonium-242,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFABABAB,-,-
nuclearcraft:plutonium_242_fluoride,fluid.plutonium_242_fluoride,Molten Plutonium-242 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFB0AEA1,-,-
nuclearcraft:plutonium_242_fluoride_flibe,fluid.plutonium_242_fluoride_flibe,Molten FLiBe Salt Solution of Plutonium-242 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFB3B6AD,-,-
nuclearcraft:plutonium_fluoride,fluid.plutonium_fluoride,Molten Plutonium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFDAD8CB,-,-
nuclearcraft:plutonium_fluoride_flibe,fluid.plutonium_fluoride_flibe,Molten FLiBe Salt Solution of Plutonium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFD0D3C9,-,-
nuclearcraft:potassium,fluid.potassium,Molten Potassium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_potassium,#FFB8C503,-,+
nuclearcraft:potassium_fluoride_solution,fluid.potassium_fluoride_solution,Potassium Fluoride Solution,assets/nuclearcraft/textures/blocks/fluids/salt_solution_still.png,assets/nuclearcraft/textures/blocks/fluids/salt_solution_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_potassium_fluoride_solution,#FF7886C8,-,+
nuclearcraft:potassium_hydroxide_solution,fluid.potassium_hydroxide_solution,Potassium Hydroxide Solution,assets/nuclearcraft/textures/blocks/fluids/salt_solution_still.png,assets/nuclearcraft/textures/blocks/fluids/salt_solution_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_potassium_hydroxide_solution,#FF7384D2,-,+
nuclearcraft:preheated_water,fluid.preheated_water,Preheated Water,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,400,250,-,COMMON,nuclearcraft:fluid_preheated_water,#FF2F43F4,-,+
nuclearcraft:quartz,fluid.quartz,Molten Quartz,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFECE9E2,-,-
nuclearcraft:quartz_nak,fluid.quartz_nak,Eutectic NaK-Quartz Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFF6E6CD,-,-
nuclearcraft:quartz_nak_hot,fluid.quartz_nak_hot,Hot Eutectic NaK-Quartz Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFF1E7D7,-,-
nuclearcraft:radaway,fluid.radaway,RadAway Fluid,assets/nuclearcraft/textures/blocks/fluids/radaway_still.png,assets/nuclearcraft/textures/blocks/fluids/radaway_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_radaway,#FFFFFFFF,-,+
nuclearcraft:radaway_slow,fluid.radaway_slow,Slow-Acting RadAway Fluid,assets/nuclearcraft/textures/blocks/fluids/radaway_slow_still.png,assets/nuclearcraft/textures/blocks/fluids/radaway_slow_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_radaway_slow,#FFFFFFFF,-,+
nuclearcraft:redstone_nak,fluid.redstone_nak,Eutectic NaK-Redstone Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFD98A6B,-,-
nuclearcraft:redstone_nak_hot,fluid.redstone_nak_hot,Hot Eutectic NaK-Redstone Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFC2533A,-,-
nuclearcraft:sic_vapor,fluid.sic_vapor,Silicon Carbide Vapor,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,1000,40,+,COMMON,nuclearcraft:fluid_sic_vapor,#FF78746A,+,+
nuclearcraft:sodium,fluid.sodium,Molten Sodium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_sodium,#FFC1898C,-,+
nuclearcraft:sodium_fluoride_solution,fluid.sodium_fluoride_solution,Sodium Fluoride Solution,assets/nuclearcraft/textures/blocks/fluids/salt_solution_still.png,assets/nuclearcraft/textures/blocks/fluids/salt_solution_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_sodium_fluoride_solution,#FF787ACA,-,+
nuclearcraft:sodium_hydroxide_solution,fluid.sodium_hydroxide_solution,Sodium Hydroxide Solution,assets/nuclearcraft/textures/blocks/fluids/salt_solution_still.png,assets/nuclearcraft/textures/blocks/fluids/salt_solution_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_sodium_hydroxide_solution,#FF787DD7,-,+
nuclearcraft:sugar,fluid.sugar,Molten Sugar,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1150,350,8000,-,COMMON,nuclearcraft:fluid_sugar,#FFFFD59A,-,+
nuclearcraft:sulfur,fluid.sulfur,Molten Sulfur,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_sulfur,#FFDEDE7A,-,+
nuclearcraft:sulfur_dioxide,fluid.sulfur_dioxide,Sulfur Dioxide,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_sulfur_dioxide,#FFC3BC7A,+,+
nuclearcraft:sulfur_trioxide,fluid.sulfur_trioxide,Sulfur Trioxide,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_sulfur_trioxide,#FFD3AE5D,+,+
nuclearcraft:sulfuric_acid,fluid.sulfuric_acid,Sulfuric Acid,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_sulfuric_acid,#FF454500,-,+
nuclearcraft:thorium,fluid.thorium,Molten Thorium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,tconstruct:molten_thorium,#FF242424,-,+
nuclearcraft:thorium_230,fluid.thorium_230,Molten Thorium-230,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF383838,-,-
nuclearcraft:thorium_230_fluoride,fluid.thorium_230_fluoride,Molten Thorium-230 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4B4A3C,-,-
nuclearcraft:thorium_230_fluoride_flibe,fluid.thorium_230_fluoride_flibe,Molten FLiBe Salt Solution of Thorium-230 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6E7168,-,-
nuclearcraft:thorium_fluoride,fluid.thorium_fluoride,Molten Thorium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF39382B,-,-
nuclearcraft:thorium_fluoride_flibe,fluid.thorium_fluoride_flibe,Molten FLiBe Salt Solution of Thorium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF62655C,-,-
nuclearcraft:tin_nak,fluid.tin_nak,Eutectic NaK-Tin Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFEDE1D3,-,-
nuclearcraft:tin_nak_hot,fluid.tin_nak_hot,Hot Eutectic NaK-Tin Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFE3DFE1,-,-
nuclearcraft:tough,fluid.tough,Molten Tough Alloy,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_tough,#FF150F21,-,+
nuclearcraft:tritium,fluid.tritium,Tritium,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_tritium,#FF5DBBD6,+,+
nuclearcraft:unsweetened_chocolate,fluid.unsweetened_chocolate,Molten Unsweetened Chocolate,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1325,330,5000,-,COMMON,nuclearcraft:fluid_unsweetened_chocolate,#FF2C0A08,-,+
nuclearcraft:uranium,fluid.uranium,Molten Uranium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,tconstruct:molten_uranium,#FF375437,-,+
nuclearcraft:uranium_233,fluid.uranium_233,Molten Uranium-233,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF212E20,-,-
nuclearcraft:uranium_233_fluoride,fluid.uranium_233_fluoride,Molten Uranium-233 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF374127,-,-
nuclearcraft:uranium_233_fluoride_flibe,fluid.uranium_233_fluoride_flibe,Molten FLiBe Salt Solution of Uranium-233 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF616B59,-,-
nuclearcraft:uranium_235,fluid.uranium_235,Molten Uranium-235,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF102D10,-,-
nuclearcraft:uranium_235_fluoride,fluid.uranium_235_fluoride,Molten Uranium-235 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF284019,-,-
nuclearcraft:uranium_235_fluoride_flibe,fluid.uranium_235_fluoride_flibe,Molten FLiBe Salt Solution of Uranium-235 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF566B50,-,-
nuclearcraft:uranium_238,fluid.uranium_238,Molten Uranium-238,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF333E32,-,-
nuclearcraft:uranium_238_fluoride,fluid.uranium_238_fluoride,Molten Uranium-238 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF474F37,-,-
nuclearcraft:uranium_238_fluoride_flibe,fluid.uranium_238_fluoride_flibe,Molten FLiBe Salt Solution of Uranium-238 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6B7564,-,-
nuclearcraft:uranium_fluoride,fluid.uranium_fluoride,Molten Uranium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4A623B,-,-
nuclearcraft:uranium_fluoride_flibe,fluid.uranium_fluoride_flibe,Molten FLiBe Salt Solution of Uranium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6E8267,-,-
openblocks:xpjuice,fluid.openblocks.xp_juice,Liquid XP,assets/openblocks/textures/blocks/xp_juice_still.png,assets/openblocks/textures/blocks/xp_juice_flowing.png,,minecraft:entity.experience_orb.pickup,minecraft:entity.player.levelup,10,800,300,1500,-,COMMON,,#FFFFFFFF,-,-
plustic:alumite,fluid.plustic.alumite.name,Molten Alumite,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,890,10000,-,UNCOMMON,plustic:plustic.molten_alumite,#FFFFE0F1,-,+
plustic:infinity,fluid.plustic.infinity.name,Molten Infinity,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,1400,10000,-,EPIC,plustic:plustic.molten_infinity,#FFAAAAFF,-,+
plustic:osgloglas,fluid.plustic.osgloglas.name,Molten Osgloglas,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,1300,10000,-,UNCOMMON,plustic:plustic.molten_osgloglas,#FF72FF68,-,+
plustic:osmiridium,fluid.plustic.osmiridium.name,Molten Osmiridium,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,840,10000,-,UNCOMMON,plustic:plustic.molten_osmiridium,#FF666DFF,-,+
plustic:refinedglowstone,fluid.plustic.refinedglowstone.name,Refined Glowstone,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,1111,10000,-,UNCOMMON,plustic:plustic.molten_refinedglowstone,#FFFFFF00,-,+
plustic:refinedobsidian,fluid.plustic.refinedobsidian.name,Molten Refined Obsidian,assets/plustic/textures/blocks/fluids/molten_metal.png,assets/plustic/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,860,10000,-,UNCOMMON,plustic:plustic.molten_refinedobsidian,#FF5D00FF,-,+
tconstruct:alubrass,fluid.tconstruct.alubrass,Molten Aluminum Brass,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,500,10000,-,UNCOMMON,tconstruct:molten_alubrass,#FFECE347,-,+
tconstruct:aluminum,fluid.tconstruct.aluminum,Molten Aluminum,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,330,10000,-,UNCOMMON,tconstruct:molten_aluminum,#FFEFE0D5,-,+
tconstruct:ardite,fluid.tconstruct.ardite,Molten Ardite,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,860,10000,-,RARE,tconstruct:molten_ardite,#FFD14210,-,+
tconstruct:blood,fluid.tconstruct.blood,Blood,assets/tconstruct/textures/blocks/fluids/liquid.png,assets/tconstruct/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,336,1000,-,COMMON,tconstruct:blood,#FF540000,-,+
tconstruct:blueslime,fluid.tconstruct.blueslime,Liquid Blue Slime,assets/tconstruct/textures/blocks/fluids/liquid.png,assets/tconstruct/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1500,310,1500,-,COMMON,tconstruct:blueslime,#EF67F0F5,-,+
tconstruct:brass,fluid.tconstruct.brass,Molten Brass,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,470,10000,-,UNCOMMON,tconstruct:molten_brass,#FFEDE38B,-,+
tconstruct:bronze,fluid.tconstruct.bronze,Molten Bronze,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,475,10000,-,UNCOMMON,tconstruct:molten_bronze,#FFE3BD68,-,+
tconstruct:clay,fluid.tconstruct.clay,Molten Clay,assets/tconstruct/textures/blocks/fluids/liquid_stone.png,assets/tconstruct/textures/blocks/fluids/liquid_stone_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,700,10000,-,UNCOMMON,tconstruct:molten_clay,#FFC67453,-,+
tconstruct:cobalt,fluid.tconstruct.cobalt,Molten Cobalt,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,950,10000,-,RARE,tconstruct:molten_cobalt,#FF2882D4,-,+
tconstruct:copper,fluid.tconstruct.copper,Molten Copper,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,542,10000,-,UNCOMMON,tconstruct:molten_copper,#FFED9F07,-,+
tconstruct:dirt,fluid.tconstruct.dirt,Liquid Dirt,assets/tconstruct/textures/blocks/fluids/liquid_stone.png,assets/tconstruct/textures/blocks/fluids/liquid_stone_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,500,10000,-,UNCOMMON,tconstruct:molten_dirt,#FFA68564,-,+
tconstruct:electrum,fluid.tconstruct.electrum,Molten Electrum,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,500,10000,-,EPIC,tconstruct:molten_electrum,#FFE8DB49,-,+
tconstruct:glass,fluid.tconstruct.glass,Molten Glass,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,625,10000,-,UNCOMMON,tconstruct:molten_glass,#FFC0F5FE,-,+
tconstruct:gold,fluid.tconstruct.gold,Molten Gold,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,532,10000,-,RARE,tconstruct:molten_gold,#FFF6D609,-,+
tconstruct:iron,fluid.tconstruct.iron,Molten Iron,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,769,10000,-,UNCOMMON,tconstruct:molten_iron,#FFA81212,-,+
tconstruct:knightslime,fluid.tconstruct.knightslime,Molten Knightslime,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,520,10000,-,EPIC,tconstruct:molten_knightslime,#FFF18FF0,-,+
tconstruct:lead,fluid.tconstruct.lead,Molten Lead,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,400,10000,-,UNCOMMON,tconstruct:molten_lead,#FF4D4968,-,+
tconstruct:manyullyn,fluid.tconstruct.manyullyn,Molten Manyullyn,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,1000,10000,-,RARE,tconstruct:molten_manyullyn,#FFA15CF8,-,+
tconstruct:nickel,fluid.tconstruct.nickel,Molten Nickel,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,727,10000,-,UNCOMMON,tconstruct:molten_nickel,#FFC8D683,-,+
tconstruct:obsidian,fluid.tconstruct.obsidian,Molten Obsidian,assets/tconstruct/textures/blocks/fluids/liquid_stone.png,assets/tconstruct/textures/blocks/fluids/liquid_stone_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,1000,10000,-,UNCOMMON,tconstruct:molten_obsidian,#FF2C0D59,-,+
tconstruct:pigiron,fluid.tconstruct.pigiron,Molten Pigiron,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,600,10000,-,EPIC,tconstruct:molten_pigiron,#FFEF9E9B,-,+
tconstruct:purpleslime,fluid.tconstruct.purpleslime,Liquid Purple Slime,assets/tconstruct/textures/blocks/fluids/liquid.png,assets/tconstruct/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1600,370,1600,-,COMMON,tconstruct:purpleslime,#EFD236FF,-,+
